ImageName	ComponentLabel	Script	Text
img1401.png	Text	Latin	"Hi-Techpoint"
img1402.png	Text	Latin	"Pens."
img1403.png	Text	Latin	"nutrition"
img1404.png	Text	Latin	"Assorted"
img1405.png	Text	Latin	"Flavours"
img1406.png	Text	Latin	"ROMANCE"
img1407.png	Text	Latin	"year"
img1408.png	Text	Latin	"ANTIGAS"
img1409.png	Text	Latin	"atm"
img1410.png	Text	Latin	"City"
img1411.png	Text	Latin	"LAST"
img1412.png	Text	Latin	"RICH"
img1413.png	Text	Latin	"2019"
img1414.png	Text	Latin	"auto"
img1415.png	Text	Latin	"manjeet"
img1416.png	Text	Latin	"SEL"
img1417.png	Text	Latin	"pepsi"
img1418.png	Text	Latin	"SHYAM"
img1419.png	Text	Latin	"4GB"
img1420.png	Text	Latin	"STEEL"
img1421.png	Text	Latin	"ROY"
img1422.png	Text	Latin	"INFOTECH"
img1423.png	Text	Latin	"Durability"
img1424.png	Text	Latin	"MY"
img1425.png	Text	Latin	"Monalisa"
img1426.png	Text	Latin	"COSTAA"
img1427.png	Text	Latin	"CENTURYPLY"
img1428.png	Text	Latin	"NESCAFE."
img1429.png	Text	Latin	"BOND"
img1430.png	Text	Latin	"710"
img1431.png	Text	Latin	"DIGITAL"
img1432.png	Text	Latin	"FUTURE"
img1433.png	Text	Latin	"HAVELLS"
img1434.png	Text	Latin	"aharjo"
img1435.png	Text	Latin	"IS"
img1436.png	Text	Latin	"ATM"
img1437.png	Text	Latin	"DEGREE"
img1438.png	Text	Latin	"Andhra"
img1439.png	Text	Latin	"Bank"
img1440.png	Text	Latin	"SWAPAN"
img1441.png	Text	Latin	"ROOM"
img1442.png	Text	Latin	"THE"
img1443.png	Text	Latin	"INDIA"
img1444.png	Text	Latin	"ASSURANCE"
img1445.png	Text	Latin	"A"
img1446.png	Text	Latin	"EPSON"
img1447.png	Text	Latin	"MADHYAMIK"
img1448.png	Text	Latin	"Canon"
img1449.png	Text	Latin	"BIG"
img1450.png	Text	Latin	"COMPUTERS"
img1451.png	Text	Latin	"TATA"
img1452.png	Text	Latin	"Vedic"
img1453.png	Text	Latin	"FOOD"
img1454.png	Text	Latin	"vodafone"
img1455.png	Text	Latin	"LEO"
img1456.png	Text	Latin	"What"
img1457.png	Text	Latin	"MONEY"
img1458.png	Text	Latin	"&"
img1459.png	Text	Latin	"TRANSFER"
img1460.png	Text	Latin	"about"
img1461.png	Text	Latin	"8640808904"
img1462.png	Text	Latin	"my"
img1463.png	Text	Latin	"DATE"
img1464.png	Text	Latin	"SAMSUNG"
img1465.png	Text	Latin	"ELEGANT"
img1466.png	Text	Latin	"CITU"
img1467.png	Text	Latin	"ENGLISH"
img1468.png	Text	Latin	"STORE"
img1469.png	Text	Latin	"Imstitution"
img1470.png	Text	Latin	"DURGA"
img1471.png	Text	Latin	"Job"
img1472.png	Text	Latin	"BAR"
img1473.png	Text	Latin	"TMT"
img1474.png	Text	Latin	"600"
img1475.png	Text	Latin	"HD"
img1476.png	Text	Latin	"POWER"
img1477.png	Text	Latin	"Ltd"
img1478.png	Text	Latin	"Pvt"
img1479.png	Text	Latin	"Projects"
img1480.png	Text	Latin	"Dulux"
img1481.png	Text	Latin	"Srijani"
img1482.png	Text	Latin	"Developed"
img1483.png	Text	Latin	"LG"
img1484.png	Text	Latin	"prospects"
img1485.png	Text	Latin	"AC"
img1486.png	Text	Latin	"CHIMNEY"
img1487.png	Text	Latin	"FREE"
img1488.png	Text	Latin	"DROP"
img1489.png	Text	Latin	"9474176741"
img1490.png	Text	Latin	"9434020381"
img1491.png	Text	Latin	"Secondary"
img1492.png	Text	Latin	"NATIONAL"
img1493.png	Text	Latin	"RAGGING"
img1494.png	Text	Latin	"BEDDING"
img1495.png	Text	Latin	"HOUSE"
img1496.png	Text	Latin	"Mattress"
img1497.png	Text	Latin	"Selling"
img1498.png	Text	Latin	"Largest"
img1499.png	Text	Latin	"NATIONAL"
img1500.png	Text	Latin	"BOX"
img1501.png	Text	Latin	"HOUSE"
img1502.png	Text	Latin	"CHOWTARA"
img1503.png	Text	Latin	"LOSERS"
img1504.png	Text	Latin	"ADI"
img1505.png	Text	Latin	"FANCY"
img1506.png	Text	Latin	"BEDDING"
img1507.png	Text	Latin	"EXIDE"
img1508.png	Text	Latin	"Remember"
img1509.png	Text	Latin	"care"
img1510.png	Text	Latin	"250+"
img1511.png	Text	Latin	"HOOGHLY"
img1512.png	Text	Latin	"State"
img1513.png	Text	Latin	"knight"
img1514.png	Text	Latin	"AWES"
img1515.png	Text	Latin	"URI"
img1516.png	Text	Latin	"CRORE"
img1517.png	Text	Latin	"AVENUE"
img1518.png	Text	Latin	"5"
img1519.png	Text	Latin	"Enter"
img1520.png	Text	Latin	"a"
img1521.png	Text	Latin	"DIST"
img1522.png	Text	Latin	"world"
img1523.png	Text	Latin	"Bank"
img1524.png	Text	Latin	"of"
img1525.png	Text	Latin	"Smiles"
img1526.png	Text	Latin	"RC604"
img1527.png	Text	Latin	"BIDHANNAGAR"
img1528.png	Text	Latin	"RECORD"
img1529.png	Text	Latin	"starting"
img1530.png	Text	Latin	"SBI"
img1531.png	Text	Latin	"Survelliance"
img1532.png	Text	Latin	"Pepsodent"
img1533.png	Text	Latin	"kinley"
img1534.png	Text	Latin	"RC605"
img1535.png	Text	Latin	"Software"
img1536.png	Text	Latin	"BUDGE"
img1537.png	Text	Latin	"Prop."
img1538.png	Text	Latin	"EXIT"
img1539.png	Text	Latin	"Department"
img1540.png	Text	Latin	"Engineering"
img1541.png	Text	Latin	"FIRE"
img1542.png	Text	Latin	"PIN"
img1543.png	Text	Latin	"sangbadpratidin"
img1544.png	Text	Latin	"GSCE"
img1545.png	Text	Latin	"TUTORIAL"
img1546.png	Text	Latin	"Companies"
img1547.png	Text	Latin	"Skybags"
img1548.png	Text	Latin	"SLIDE"
img1549.png	Text	Latin	"OPEN"
img1550.png	Text	Latin	"Pril"
img1551.png	Text	Latin	"INTEGRATING"
img1552.png	Text	Latin	"LAB"
img1553.png	Text	Latin	"Rofiqul"
img1554.png	Text	Latin	"Rain"
img1555.png	Text	Latin	"FILA"
img1556.png	Text	Latin	"Exploring"
img1557.png	Text	Latin	"ALIAH"
img1558.png	Text	Latin	"bikwik"
img1559.png	Text	Latin	"Recruit"
img1560.png	Text	Latin	"BEST"
img1561.png	Text	Latin	"POWER"
img1562.png	Text	Latin	"SCIENCE"
img1563.png	Text	Latin	"ROOM"
img1564.png	Text	Latin	"India"
img1565.png	Text	Latin	"Islam"
img1566.png	Text	Latin	"WITH"
img1567.png	Text	Latin	"SOCIETY"
img1568.png	Text	Latin	"HS"
img1569.png	Text	Latin	"George"
img1570.png	Text	Latin	"ThyssenKrupp"
img1571.png	Text	Latin	"pattern"
img1572.png	Text	Latin	"Around"
img1573.png	Text	Latin	"School"
img1574.png	Text	Latin	"STAIR"
img1575.png	Text	Latin	"of"
img1576.png	Text	Latin	"Chairman"
img1577.png	Text	Latin	"CASE"
img1578.png	Text	Latin	"Competitive"
img1579.png	Text	Latin	"euewesar"
img1580.png	Text	Latin	"259"
img1581.png	Text	Latin	"FIRE"
img1582.png	Text	Latin	"254"
img1583.png	Text	Latin	"Exams"
img1584.png	Text	Latin	"Secular"
img1585.png	Text	Latin	"ideogram"
img1586.png	Text	Latin	"National"
img1587.png	Text	Latin	"fiama"
img1588.png	Text	Latin	"EXIT"
img1589.png	Text	Latin	"GEORGE"
img1590.png	Text	Latin	"Stair"
img1591.png	Text	Latin	"255"
img1592.png	Text	Latin	"SCHOOL"
img1593.png	Text	Latin	"LUCKY"
img1594.png	Text	Latin	"OF"
img1595.png	Text	Latin	"Case"
img1596.png	Text	Latin	"400"
img1597.png	Text	Latin	"COMETITIVE"
img1598.png	Text	Latin	"Muslim"
img1599.png	Text	Latin	"principle"
img1600.png	Text	Latin	"5"
img1601.png	Text	Latin	"EXAMS"
img1602.png	Text	Latin	"cb"
img1603.png	Text	Latin	"STALL"
img1604.png	Text	Latin	"GUIDE"
img1605.png	Text	Latin	"I.C.S.S"
img1606.png	Text	Latin	"6"
img1607.png	Text	Latin	"THE"
img1608.png	Text	Latin	"FOR"
img1609.png	Text	Latin	"Mondal"
img1610.png	Text	Latin	"Good"
img1611.png	Text	Latin	"SECTION"
img1612.png	Text	Latin	"sustainability"
img1613.png	Text	Latin	"Behari"
img1614.png	Text	Latin	"SURE"
img1615.png	Text	Latin	"book"
img1616.png	Text	Latin	"KOLKATA"
img1617.png	Text	Latin	"NO"
img1618.png	Text	Latin	"WAY"
img1619.png	Text	Latin	"ENTRY"
img1620.png	Text	Latin	"Vice"
img1621.png	Text	Latin	"max"
img1622.png	Text	Latin	"SUCCESS"
img1623.png	Text	Latin	"12A"
img1624.png	Text	Latin	"ATMAJAA"
img1625.png	Text	Latin	"SWASTIKA"
img1626.png	Text	Latin	"PUBLISHERS"
img1627.png	Text	Latin	"STALL"
img1628.png	Text	Latin	"NO"
img1629.png	Text	Latin	"HERO"
img1630.png	Text	Latin	"281"
img1631.png	Text	Latin	"9932779383"
img1632.png	Text	Latin	"TO"
img1633.png	Text	Latin	"Trainees"
img1634.png	Text	Latin	"PERMISSION"
img1635.png	Text	Latin	"ACCESS"
img1636.png	Text	Latin	"JUSTICE"
img1637.png	Text	Latin	"ALL"
img1638.png	Text	Latin	"Aryan"
img1639.png	Text	Latin	"UPSC"
img1640.png	Text	Latin	"EMPORIO"
img1641.png	Text	Latin	"1"
img1642.png	Text	Latin	"Digital"
img1643.png	Text	Latin	"Abdul"
img1644.png	Text	Latin	"WBCS"
img1645.png	Text	Latin	"HIGHER"
img1646.png	Text	Latin	"fresh"
img1647.png	Text	Latin	"SECONDARY"
img1648.png	Text	Latin	"FOR"
img1649.png	Text	Latin	"WBIJIEE"
img1650.png	Text	Latin	"NEET"
img1651.png	Text	Latin	"CASH"
img1652.png	Text	Latin	"in"
img1653.png	Text	Latin	"JEE"
img1654.png	Text	Latin	"BURDWAN"
img1655.png	Text	Latin	"CGL"
img1656.png	Text	Latin	"DEGREE"
img1657.png	Text	Latin	"WBTU"
img1658.png	Text	Latin	"Every"
img1659.png	Text	Latin	"JEE"
img1660.png	Text	Latin	"DISCOUNT"
img1661.png	Text	Latin	"MADRYAMIK"
img1662.png	Text	Latin	"TRAVELS"
img1663.png	Text	Latin	"FIRE"
img1664.png	Text	Latin	"KARUKATHA"
img1665.png	Text	Latin	"Rejak"
img1666.png	Text	Latin	"Heritage"
img1667.png	Text	Latin	"356"
img1668.png	Text	Latin	"SWEETS"
img1669.png	Text	Latin	"4227"
img1670.png	Text	Latin	"Year"
img1671.png	Text	Latin	"IAE"
img1672.png	Text	Latin	"RAIL"
img1673.png	Text	Latin	"357"
img1674.png	Text	Latin	"SACCIDANANDA"
img1675.png	Text	Latin	"SOCIETY"
img1676.png	Text	Latin	"Mollick"
img1677.png	Text	Latin	"THE"
img1678.png	Text	Latin	"INTELLECTUAL"
img1679.png	Text	Latin	"initiative"
img1680.png	Text	Latin	"BRIGRADE"
img1681.png	Text	Latin	"CONCEPT"
img1682.png	Text	Latin	"Shop"
img1683.png	Text	Latin	"SALE"
img1684.png	Text	Latin	"BANK"
img1685.png	Text	Latin	"INSTITUTIONS"
img1686.png	Text	Latin	"PROGRAMMES"
img1687.png	Text	Latin	"Park"
img1688.png	Text	Latin	"BARUNANPARA"
img1689.png	Text	Latin	"STUDENTS"
img1690.png	Text	Latin	"STUDENTS"
img1691.png	Text	Latin	"UNIVERSITY"
img1692.png	Text	Latin	"BAKSON'S"
img1693.png	Text	Latin	"26"
img1694.png	Text	Latin	"FORCES"
img1695.png	Text	Latin	"126"
img1696.png	Text	Latin	"SHOP"
img1697.png	Text	Latin	"35000+"
img1698.png	Text	Latin	"ADAMAS"
img1699.png	Text	Latin	"POLBA"
img1700.png	Text	Latin	"UNIVERSITY"
img1701.png	Text	Latin	"RiCE"
img1702.png	Text	Latin	"LOOK"
img1703.png	Text	Latin	"Culcutta"
img1704.png	Text	Latin	"ADAMAS"
img1705.png	Text	Latin	"UNITS"
img1706.png	Text	Latin	"STUDIES"
img1707.png	Text	Latin	"MOTION"
img1708.png	Text	Latin	"ONLINE"
img1709.png	Text	Latin	"PARTNERS"
img1710.png	Text	Latin	"P.O."
img1711.png	Text	Latin	"CORPORATE"
img1712.png	Text	Latin	"MADHUSUDAN"
img1713.png	Text	Latin	"BOOK"
img1714.png	Text	Latin	"STALL"
img1715.png	Text	Latin	"379"
img1716.png	Text	Latin	"SSC"
img1717.png	Text	Latin	"DEFENCE"
img1718.png	Text	Latin	"CULTURE"
img1719.png	Text	Latin	"GSCE"
img1720.png	Text	Latin	"HISTORICAL"
img1721.png	Text	Latin	"HOOGHLY"
img1722.png	Text	Latin	"SIMULATION"
img1723.png	Text	Latin	"my"
img1724.png	Text	Latin	"Publications"
img1725.png	Text	Latin	"JAVA"
img1726.png	Text	Latin	"show"
img1727.png	Text	Latin	"JOIN"
img1728.png	Text	Latin	"EDUCATION"
img1729.png	Text	Latin	"BASANTPUR"
img1730.png	Text	Latin	"SOCIETY"
img1731.png	Text	Latin	"GSCE"
img1732.png	Text	Latin	"LG"
img1733.png	Text	Latin	"ATMAJAA"
img1734.png	Text	Latin	"Sri"
img1735.png	Text	Latin	"THEIR"
img1736.png	Text	Latin	"Sarada"
img1737.png	Text	Latin	"IIT"
img1738.png	Text	Latin	"KHARAGPUR"
img1739.png	Text	Latin	"VOguUE"
img1740.png	Text	Latin	"National"
img1741.png	Text	Latin	"Digital"
img1742.png	Text	Latin	"Library"
img1743.png	Text	Latin	"Gold"
img1744.png	Text	Latin	"India"
img1745.png	Text	Latin	"max"
img1746.png	Text	Latin	"ENTER"
img1747.png	Text	Latin	"items"
img1748.png	Text	Latin	"THERE"
img1749.png	Text	Latin	"hosted"
img1750.png	Text	Latin	"India"
img1751.png	Text	Latin	"2939257"
img1752.png	Text	Latin	"LearnShareGrow"
img1753.png	Text	Latin	"All"
